date,method,rank,symbol,sector,sector_class,market_cap,sel_mos,piotroski,altman_z,cycle_flag,years_history,price,last_price_date
2025-04-28,rd_capitalized_dcf,17,CSIQ,Energy,operating,708945138.92,0.1515,3,1.023,NORMAL,13,9.82,2025-04-28
2025-04-28,rd_capitalized_dcf,18,DCH,Consumer Cyclical,operating,458344000.0,0.093,7,1.536,NORMAL,14,3.76,2025-04-28
2025-04-28,rd_capitalized_dcf,19,GSK,Healthcare,operating,78822260000.0,0.0542,5,1.859,NORMAL,14,38.06,2025-04-28
2025-04-28,rd_capitalized_dcf,20,GPRK,Energy,operating,372504390.0,0.5,6,1.776,PEAK_CYCLE,14,7.01,2025-04-28
2025-04-28,owner_earnings,1,AMCX,Communication Services,operating,329478660.0,0.0836,5,1.521,TROUGH_CYCLE,14,6.54,2025-04-28
2025-04-28,owner_earnings,2,CCU,Consumer Defensive,operating,2791595165.0,0.5,6,1.668,NORMAL,13,15.11,2025-04-28
2025-04-28,owner_earnings,3,EC,Energy,operating,17412920332.5,0.5,3,1.136,NORMAL,14,8.47,2025-04-28
2025-04-28,owner_earnings,4,KSPI,Technology,operating,17089094780.0,0.5,5,0.898,NORMAL,6,89.26,2025-04-28
2025-04-28,owner_earnings,5,LOMA,Basic Materials,operating,1352636448.0,0.5,5,1.02,TROUGH_CYCLE,5,11.59,2025-04-28
2025-04-28,owner_earnings,6,TGS,Energy,operating,3924895854.0,0.5,8,1.281,NORMAL,6,26.07,2025-04-28
2025-04-28,owner_earnings,7,IQ,Communication Services,operating,1835865039.96,0.0213,4,-0.85,NORMAL,10,1.89,2025-04-28
2025-04-28,owner_earnings,8,UPBD,Technology,operating,1154457120.0,0.1369,5,3.334,NORMAL,14,20.64,2025-04-28
2025-04-28,owner_earnings,9,EDN,Utilities,utility,1359934146.0,0.95,6,0.971,NORMAL,14,31.06,2025-04-28
2025-04-28,owner_earnings,10,TV,Communication Services,operating,1119299600.0,0.0324,5,1.059,TROUGH_CYCLE,13,2.0,2025-04-28
2025-04-28,owner_earnings,11,ATHS,,operating,4786749000.0,0.9012,4,1.366,NORMAL,10,24.97,2025-04-28
2025-04-28,owner_earnings,12,CMRE,Industrials,operating,808847220.0,0.1731,6,1.306,NORMAL,14,6.78,2025-04-28
2025-04-28,owner_earnings,13,DCH,Consumer Cyclical,operating,458344000.0,0.093,7,1.536,NORMAL,14,3.76,2025-04-28
2025-04-28,owner_earnings,14,TBPH,Healthcare,operating,476258250.0,0.8518,4,-2.036,NORMAL,14,9.75,2025-04-28
2025-04-28,owner_earnings,15,NXST,Communication Services,operating,4997126520.0,0.1078,8,1.664,NORMAL,14,152.37,2025-04-28
2025-04-28,owner_earnings,16,SPB,Consumer Defensive,operating,1913570000.0,0.7911,7,2.662,NORMAL,14,62.74,2025-04-28
2025-04-28,owner_earnings,17,SBH,Consumer Cyclical,operating,862949310.0,0.18,7,2.582,NORMAL,14,8.07,2025-04-28
2025-04-28,owner_earnings,18,KSS,Consumer Cyclical,operating,781760000.0,0.181,5,1.495,NORMAL,14,6.98,2025-04-28
2025-04-28,owner_earnings,19,DINO,Energy,operating,5892799640.0,0.1869,4,2.831,NORMAL,14,30.68,2025-04-28
2025-04-28,owner_earnings,20,MGM,Consumer Cyclical,operating,9992572720.0,0.1123,5,0.811,NORMAL,14,32.21,2025-04-28
2025-04-28,epv,1,CCU,Consumer Defensive,operating,2791595165.0,0.5,6,1.668,NORMAL,13,15.11,2025-04-28
2025-04-28,epv,2,EC,Energy,operating,17412920332.5,0.5,3,1.136,NORMAL,14,8.47,2025-04-28
2025-04-28,epv,3,KSPI,Technology,operating,17089094780.0,0.5,5,0.898,NORMAL,6,89.26,2025-04-28
2025-04-28,epv,4,LOMA,Basic Materials,operating,1352636448.0,0.5,5,1.02,TROUGH_CYCLE,5,11.59,2025-04-28
2025-04-28,epv,5,RZB,,operating,1656910000.0,0.9058,5,1.15,NORMAL,10,24.73,2025-04-28
2025-04-28,epv,6,TGS,Energy,operating,3924895854.0,0.5,8,1.281,NORMAL,6,26.07,2025-04-28
2025-04-28,epv,7,OPY,,operating,653024500.0,-0.5612,4,2.024,NORMAL,10,58.15,2025-04-28
2025-04-28,epv,8,ATHS,,operating,4786749000.0,0.9012,4,1.366,NORMAL,10,24.97,2025-04-28
2025-04-28,epv,9,SSL,Basic Materials,operating,2234490000.0,0.1933,6,1.757,NORMAL,14,3.53,2025-04-28
2025-04-28,epv,10,GIII,Consumer Cyclical,operating,1154744640.0,0.1954,8,3.705,NORMAL,14,25.04,2025-04-28
2025-04-28,epv,11,CCS,Consumer Cyclical,operating,1736883990.0,0.2481,7,3.42,PEAK_CYCLE,13,54.09,2025-04-28
2025-04-28,epv,12,MOV,Consumer Cyclical,operating,313503610.0,0.2017,3,3.23,NORMAL,14,13.87,2025-04-28
2025-04-28,epv,13,TK,Energy,operating,658521718.86,0.5,5,3.274,PEAK_CYCLE,14,7.06,2025-04-28
2025-04-28,epv,14,DINO,Energy,operating,5892799640.0,0.1869,4,2.831,NORMAL,14,30.68,2025-04-28
2025-04-28,epv,15,EQNR,Energy,operating,64738300000.0,0.1944,6,2.714,PEAK_CYCLE,14,22.9,2025-04-28
2025-04-28,epv,16,LEN,Consumer Cyclical,operating,29418854850.0,0.1906,4,4.001,NORMAL,14,108.15,2025-04-28
2025-04-28,epv,17,TX,Basic Materials,operating,5734147274.38,0.1998,4,2.612,NORMAL,14,29.21,2025-04-28
2025-04-28,epv,18,BNTX,Healthcare,operating,25001600000.0,0.1931,3,6.794,NORMAL,8,104.0,2025-04-28
2025-04-28,epv,19,CMRE,Industrials,operating,808847220.0,0.1731,6,1.306,NORMAL,14,6.78,2025-04-28
2025-04-28,epv,20,CRI,Consumer Cyclical,operating,1168792766.4,0.1829,7,2.786,NORMAL,14,32.9,2025-04-28
2025-04-28,graham_revised,1,ATHS,,operating,4786749000.0,0.9012,4,1.366,NORMAL,10,24.97,2025-04-28
2025-04-28,graham_revised,2,CCU,Consumer Defensive,operating,2791595165.0,0.5,6,1.668,NORMAL,13,15.11,2025-04-28
2025-04-28,graham_revised,3,EC,Energy,operating,17412920332.5,0.5,3,1.136,NORMAL,14,8.47,2025-04-28
2025-04-28,graham_revised,4,JKS,,operating,249429800.0,0.1557,7,1.134,NORMAL,9,17.65,2025-04-28
2025-04-28,graham_revised,5,KSPI,Technology,operating,17089094780.0,0.5,5,0.898,NORMAL,6,89.26,2025-04-28
2025-04-28,graham_revised,6,LOMA,Basic Materials,operating,1352636448.0,0.5,5,1.02,TROUGH_CYCLE,5,11.59,2025-04-28
2025-04-28,graham_revised,7,TGS,Energy,operating,3924895854.0,0.5,8,1.281,NORMAL,6,26.07,2025-04-28
2025-04-28,graham_revised,8,CSIQ,Energy,operating,708945138.92,0.1515,3,1.023,NORMAL,13,9.82,2025-04-28
2025-04-28,graham_revised,9,BWLP,Industrials,operating,1356640680.0,0.1629,3,2.25,NORMAL,9,10.11,2025-04-28
2025-04-28,graham_revised,10,TV,Communication Services,operating,1119299600.0,0.0324,5,1.059,TROUGH_CYCLE,13,2.0,2025-04-28
2025-04-28,graham_revised,11,RZB,,operating,1656910000.0,0.9058,5,1.15,NORMAL,10,24.73,2025-04-28
2025-04-28,graham_revised,12,EDN,Utilities,utility,1359934146.0,0.95,6,0.971,NORMAL,14,31.06,2025-04-28
2025-04-28,graham_revised,13,LPG,Energy,operating,876159281.22,0.5,8,2.003,NORMAL,12,21.66,2025-04-28
2025-04-28,graham_revised,14,MTW,Industrials,operating,285670256.0,0.0992,6,2.101,NORMAL,14,8.0,2025-04-28
2025-04-28,graham_revised,15,FSTR,Industrials,operating,221401920.0,-0.0661,6,3.607,NORMAL,14,20.04,2025-04-28
2025-04-28,graham_revised,16,FOR,Real Estate,reit,992124000.0,0.1394,4,1.755,NORMAL,14,19.53,2025-04-28
2025-04-28,graham_revised,17,CIG,Utilities,utility,5378082160.0,0.1544,7,1.454,NORMAL,13,1.88,2025-04-28
2025-04-28,graham_revised,18,APTV,Consumer Cyclical,operating,14444824800.0,0.084,6,2.289,NORMAL,14,56.28,2025-04-28
2025-04-28,graham_revised,19,TKC,Communication Services,operating,5254511711.54,-0.0386,7,1.101,NORMAL,13,6.02,2025-04-28
2025-04-28,graham_revised,20,HMC,Consumer Cyclical,operating,49848865189.83,0.1094,6,1.485,PEAK_CYCLE,13,30.51,2025-04-28
2025-04-28,acquirers_multiple,1,TX,Basic Materials,operating,5734147274.38,0.1998,4,2.612,NORMAL,14,29.21,2025-04-28
2025-04-28,acquirers_multiple,2,MTH,Consumer Cyclical,operating,4963843080.0,0.1996,4,4.829,PEAK_CYCLE,14,67.69,2025-04-28
2025-04-28,acquirers_multiple,3,BXC,Industrials,operating,620955680.0,0.1994,6,3.603,PEAK_CYCLE,14,72.44,2025-04-28
2025-04-28,acquirers_multiple,4,LU,Financial Services,financial,846031975.0,0.1988,5,0.997,PEAK_CYCLE,7,2.95,2025-04-28
2025-04-28,acquirers_multiple,5,PRAA,Financial Services,financial,732713260.0,0.1985,4,1.986,NORMAL,14,18.53,2025-04-28
2025-04-28,acquirers_multiple,6,ZIM,Industrials,operating,1743519240.0,0.1983,8,1.917,PEAK_CYCLE,13,14.47,2025-04-28
2025-04-28,acquirers_multiple,7,ABR,Real Estate,reit,2365611281.1,0.1981,7,1.053,NORMAL,14,11.51,2025-04-28
2025-04-28,acquirers_multiple,8,JEF,Financial Services,financial,10500367500.0,0.1979,5,1.221,NORMAL,14,46.95,2025-04-28
2025-04-28,acquirers_multiple,9,RDN,Financial Services,insurance,4860100320.0,0.1977,3,2.842,NORMAL,14,31.52,2025-04-28
2025-04-28,acquirers_multiple,10,PERI,Communication Services,operating,454922032.86,0.1975,4,2.775,PEAK_CYCLE,14,9.18,2025-04-28
2025-04-28,acquirers_multiple,11,KSPI,Technology,operating,17089094780.0,0.5,5,0.898,NORMAL,6,89.26,2025-04-28
2025-04-28,acquirers_multiple,12,TMHC,Consumer Cyclical,operating,6074656140.0,0.196,8,3.92,PEAK_CYCLE,14,57.26,2025-04-28
2025-04-28,acquirers_multiple,13,CCU,Consumer Defensive,operating,2791595165.0,0.5,6,1.668,NORMAL,13,15.11,2025-04-28
2025-04-28,acquirers_multiple,14,MTG,Financial Services,insurance,6483717200.0,0.194,6,5.27,NORMAL,14,24.56,2025-04-28
2025-04-28,acquirers_multiple,15,BNTX,Healthcare,operating,25001600000.0,0.1931,3,6.794,NORMAL,8,104.0,2025-04-28
2025-04-28,acquirers_multiple,16,EC,Energy,operating,17412920332.5,0.5,3,1.136,NORMAL,14,8.47,2025-04-28
2025-04-28,acquirers_multiple,17,PAGS,Technology,operating,3207160212.3,0.1915,5,1.165,NORMAL,10,9.9,2025-04-28
2025-04-28,acquirers_multiple,18,FINV,Financial Services,financial,2059557240.0,0.2,4,2.462,NORMAL,10,7.8,2025-04-28
2025-04-28,acquirers_multiple,19,CEPU,Utilities,utility,1637853620.0,0.1992,6,0.631,NORMAL,14,10.9,2025-04-28
2025-04-28,acquirers_multiple,20,KBH,Consumer Cyclical,operating,4149413600.0,0.3891,7,3.866,PEAK_CYCLE,14,53.92,2025-04-28
2025-04-28,iv15_deep_value,1,RZB,,operating,1656910000.0,0.9058,5,1.15,NORMAL,10,24.73,2025-04-28
2025-04-28,iv15_deep_value,2,ATHS,,operating,4786749000.0,0.9012,4,1.366,NORMAL,10,24.97,2025-04-28
2025-04-28,iv15_deep_value,3,SU,Energy,operating,45565960000.0,0.8003,6,2.162,NORMAL,14,35.71,2025-04-28
2025-04-28,iv15_deep_value,4,IMXI,Technology,operating,408660182.68,0.5693,7,4.009,NORMAL,10,12.44,2025-04-28
2025-04-28,iv15_deep_value,5,SCSC,Technology,operating,828794920.0,0.638,7,3.875,PEAK_CYCLE,14,32.86,2025-04-28
2025-04-28,iv15_deep_value,6,CCU,Consumer Defensive,operating,2791595165.0,0.5,6,1.668,NORMAL,13,15.11,2025-04-28
2025-04-28,iv15_deep_value,7,EBF,Industrials,operating,462770955.84,0.5,5,8.478,NORMAL,13,17.84,2025-04-28
2025-04-28,iv15_deep_value,8,EC,Energy,operating,17412920332.5,0.5,3,1.136,NORMAL,14,8.47,2025-04-28
2025-04-28,iv15_deep_value,9,KSPI,Technology,operating,17089094780.0,0.5,5,0.898,NORMAL,6,89.26,2025-04-28
2025-04-28,iv15_deep_value,10,LOMA,Basic Materials,operating,1352636448.0,0.5,5,1.02,TROUGH_CYCLE,5,11.59,2025-04-28
2025-04-28,iv15_deep_value,11,LPG,Energy,operating,876159281.22,0.5,8,2.003,NORMAL,12,21.66,2025-04-28
2025-04-28,iv15_deep_value,12,TGS,Energy,operating,3924895854.0,0.5,8,1.281,NORMAL,6,26.07,2025-04-28
2025-04-28,iv15_deep_value,13,CF,Basic Materials,operating,14390948000.0,0.7658,4,2.907,PEAK_CYCLE,14,79.64,2025-04-28
2025-04-28,iv15_deep_value,14,PHM,Consumer Cyclical,operating,21490686180.0,0.5,7,5.843,PEAK_CYCLE,14,102.42,2025-04-28
2025-04-28,iv15_deep_value,15,TOL,Consumer Cyclical,operating,10586252800.0,0.5,8,4.1,PEAK_CYCLE,14,101.12,2025-04-28
2025-04-28,iv15_deep_value,16,WCC,Industrials,operating,8204790000.0,0.4058,5,3.028,PEAK_CYCLE,14,162.15,2025-04-28
2025-04-28,iv15_deep_value,17,ACLS,Technology,operating,1589414400.0,0.5,5,5.412,PEAK_CYCLE,14,48.6,2025-04-28
2025-04-28,iv15_deep_value,18,THC,Healthcare,operating,12128434710.0,0.5,7,2.036,PEAK_CYCLE,14,123.91,2025-04-28
2025-04-28,iv15_deep_value,19,GPRK,Energy,operating,372504390.0,0.5,6,1.776,PEAK_CYCLE,14,7.01,2025-04-28
2025-04-28,iv15_deep_value,20,KBH,Consumer Cyclical,operating,4149413600.0,0.3891,7,3.866,PEAK_CYCLE,14,53.92,2025-04-28
2025-05-28,dcf_fcff,1,CCU,Consumer Defensive,operating,2562503305.0,0.5,6,1.559,NORMAL,14,13.87,2025-05-28
2025-05-28,dcf_fcff,2,EC,Energy,operating,17721295545.0,0.5,3,1.136,NORMAL,14,8.62,2025-05-28
2025-05-28,dcf_fcff,3,KSPI,Technology,operating,15653197280.0,0.5,5,0.898,NORMAL,6,81.76,2025-05-28
2025-05-28,dcf_fcff,4,LOMA,Basic Materials,operating,1529792000.0,0.5,6,0.905,NORMAL,6,13.12,2025-05-28
2025-05-28,dcf_fcff,5,RZB,,operating,1677680000.0,0.9046,5,1.151,NORMAL,10,25.04,2025-05-28
2025-05-28,dcf_fcff,6,TGS,Energy,operating,4624963584.0,0.5,8,1.281,NORMAL,6,30.72,2025-05-28
2025-05-28,dcf_fcff,7,GPRK,Energy,operating,335838480.0,0.5,6,1.754,PEAK_CYCLE,14,6.32,2025-05-28
2025-05-28,dcf_fcff,8,ATHS,,operating,4756077000.0,0.9018,4,1.363,NORMAL,10,24.81,2025-05-28
2025-05-28,dcf_fcff,9,VLRS,Industrials,operating,526011752.8,0.1485,7,0.743,NORMAL,14,4.57,2025-05-28
2025-05-28,dcf_fcff,10,AMCX,Communication Services,operating,328471080.0,0.0908,5,1.52,TROUGH_CYCLE,14,6.52,2025-05-28
2025-05-28,dcf_fcff,11,MRVI,Healthcare,operating,304772260.0,0.1913,4,0.549,PEAK_CYCLE,7,2.21,2025-05-28
2025-05-28,dcf_fcff,12,BNTX,Healthcare,operating,23446212000.0,0.1948,3,6.494,NORMAL,8,97.53,2025-05-28
2025-05-28,dcf_fcff,13,DINO,Energy,operating,6933835300.0,0.1846,4,2.916,NORMAL,14,36.1,2025-05-28
2025-05-28,dcf_fcff,14,VEON,,operating,3832800400.0,0.1471,6,0.57,NORMAL,10,52.91,2025-05-28
2025-05-28,dcf_fcff,15,TK,Energy,operating,766720754.82,0.5,5,3.572,PEAK_CYCLE,14,8.22,2025-05-28
2025-05-28,dcf_fcff,16,WB,Communication Services,operating,2440217200.0,0.1807,6,1.98,NORMAL,14,9.2,2025-05-28
2025-05-28,dcf_fcff,17,CRI,Consumer Cyclical,operating,1190108136.0,0.1848,7,2.794,NORMAL,14,33.5,2025-05-28
2025-05-28,dcf_fcff,18,BWLP,Industrials,operating,1434469720.0,0.1639,3,2.284,NORMAL,9,10.69,2025-05-28
2025-05-28,dcf_fcff,19,LEG,Consumer Cyclical,operating,1232954000.0,0.1523,4,2.709,TROUGH_CYCLE,14,8.98,2025-05-28
2025-05-28,dcf_fcff,20,TX,Basic Materials,operating,5522134982.14,0.3099,4,2.594,NORMAL,14,28.13,2025-05-28
2025-05-28,earnings_yield_gap,1,EC,Energy,operating,17721295545.0,0.5,3,1.136,NORMAL,14,8.62,2025-05-28
2025-05-28,earnings_yield_gap,2,LOMA,Basic Materials,operating,1529792000.0,0.5,6,0.905,NORMAL,6,13.12,2025-05-28
2025-05-28,earnings_yield_gap,3,TEO,Communication Services,operating,4458134160.0,0.057,6,0.332,NORMAL,14,10.35,2025-05-28
2025-05-28,earnings_yield_gap,4,EDN,Utilities,utility,1566595098.0,0.95,6,0.971,NORMAL,14,35.78,2025-05-28
2025-05-28,earnings_yield_gap,5,TGS,Energy,operating,4624963584.0,0.5,8,1.281,NORMAL,6,30.72,2025-05-28
2025-05-28,earnings_yield_gap,6,KSPI,Technology,operating,15653197280.0,0.5,5,0.898,NORMAL,6,81.76,2025-05-28
2025-05-28,earnings_yield_gap,7,CCU,Consumer Defensive,operating,2562503305.0,0.5,6,1.559,NORMAL,14,13.87,2025-05-28
2025-05-28,earnings_yield_gap,8,CEPU,Utilities,utility,2028534300.0,0.1996,6,0.631,NORMAL,14,13.5,2025-05-28
2025-05-28,earnings_yield_gap,9,INBX,Healthcare,operating,186883920.64,-0.143,4,-3.701,TROUGH_CYCLE,9,12.91,2025-05-28
2025-05-28,earnings_yield_gap,10,ZIM,Industrials,operating,2055593520.0,0.1985,8,1.943,PEAK_CYCLE,13,17.06,2025-05-28
2025-05-28,earnings_yield_gap,11,ATHS,,operating,4756077000.0,0.9018,4,1.363,NORMAL,10,24.81,2025-05-28
2025-05-28,earnings_yield_gap,12,LNC,Financial Services,insurance,5716282000.0,-0.1293,6,0.234,NORMAL,14,32.89,2025-05-28
2025-05-28,earnings_yield_gap,13,CMBT,Industrials,operating,1746730468.89,0.1635,4,1.774,PEAK_CYCLE,9,8.91,2025-05-28
2025-05-28,earnings_yield_gap,14,NOAH,Financial Services,financial,140799060.0,-0.0509,3,1.662,NORMAL,14,9.99,2025-05-28
2025-05-28,earnings_yield_gap,15,ESEA,Industrials,operating,262081650.0,0.1838,4,2.021,PEAK_CYCLE,14,37.65,2025-05-28
2025-05-28,earnings_yield_gap,16,RZB,,operating,1677680000.0,0.9046,5,1.151,NORMAL,10,25.04,2025-05-28
2025-05-28,earnings_yield_gap,17,NMM,Industrials,operating,1167527520.0,0.1732,6,0.776,NORMAL,14,38.88,2025-05-28
2025-05-28,earnings_yield_gap,18,CTMX,Healthcare,operating,203388278.4,0.1485,4,-4.98,NORMAL,12,2.4,2025-05-28
2025-05-28,earnings_yield_gap,19,ROIV,Healthcare,operating,8825745095.28,0.7611,5,7.656,NORMAL,5,10.62,2025-05-28
2025-05-28,earnings_yield_gap,20,TYG,Financial Services,financial,435333890.52,0.1685,6,3.22,NORMAL,14,40.44,2025-05-28
2025-05-28,ev_gross_profit,1,EVER,Communication Services,operating,852385960.0,0.15,6,9.038,PEAK_CYCLE,9,23.26,2025-05-28
2025-05-28,ev_gross_profit,2,HIMS,Healthcare,operating,12631385445.84,0.1499,5,35.026,NORMAL,6,53.34,2025-05-28
2025-05-28,ev_gross_profit,3,PRG,Industrials,operating,1258566100.0,0.1712,7,4.994,NORMAL,14,28.9,2025-05-28
2025-05-28,ev_gross_profit,4,NRDS,Financial Services,financial,846597000.0,0.1496,5,8.405,NORMAL,6,10.73,2025-05-28
2025-05-28,ev_gross_profit,5,NATR,Consumer Defensive,operating,273282880.0,0.1141,6,5.021,NORMAL,14,14.68,2025-05-28
2025-05-28,ev_gross_profit,6,REAX,Real Estate,reit,791452080.0,0.1493,4,20.926,NORMAL,7,4.14,2025-05-28
2025-05-28,ev_gross_profit,7,YELP,Communication Services,operating,2736882360.0,-0.0472,6,7.615,PEAK_CYCLE,14,38.76,2025-05-28
2025-05-28,ev_gross_profit,8,IMXI,Technology,operating,355113872.57,0.6257,7,3.911,NORMAL,10,10.81,2025-05-28
2025-05-28,ev_gross_profit,9,SFIX,Consumer Cyclical,operating,545771560.0,0.149,7,1.993,NORMAL,9,4.54,2025-05-28
2025-05-28,ev_gross_profit,10,CHWY,Consumer Cyclical,operating,19028208500.0,0.1486,7,7.253,NORMAL,9,44.15,2025-05-28
2025-05-28,ev_gross_profit,11,KFRC,Industrials,operating,780361760.0,0.1386,5,9.39,NORMAL,14,40.61,2025-05-28
2025-05-28,ev_gross_profit,12,OOMA,Communication Services,operating,357325540.0,0.3634,4,3.643,NORMAL,13,13.39,2025-05-28
2025-05-28,ev_gross_profit,13,BWMX,Consumer Cyclical,operating,310519040.0,0.1738,6,2.063,TROUGH_CYCLE,8,8.32,2025-05-28
2025-05-28,ev_gross_profit,14,USNA,Consumer Defensive,operating,569111400.0,0.1705,4,4.664,TROUGH_CYCLE,14,29.7,2025-05-28
2025-05-28,ev_gross_profit,15,RVLV,Consumer Cyclical,operating,1424938760.0,-0.0182,6,7.006,NORMAL,9,19.88,2025-05-28
2025-05-28,ev_gross_profit,16,EXPI,,operating,1178763950.0,0.1454,4,15.343,NORMAL,10,7.67,2025-05-28
2025-05-28,ev_gross_profit,17,GYRE,Healthcare,operating,965650885.44,0.1437,4,22.338,NORMAL,14,9.44,2025-05-28
2025-05-28,ev_gross_profit,18,RHI,Industrials,operating,4731045760.0,0.1446,4,4.599,TROUGH_CYCLE,14,45.92,2025-05-28
2025-05-28,ev_gross_profit,19,ACAD,Healthcare,operating,3663291240.0,0.1411,3,4.229,NORMAL,14,22.02,2025-05-28
2025-05-28,ev_gross_profit,20,HVT,Consumer Cyclical,operating,350137950.0,0.1826,5,2.934,PEAK_CYCLE,14,20.91,2025-05-28
2025-05-28,rd_capitalized_dcf,1,CCU,Consumer Defensive,operating,2562503305.0,0.5,6,1.559,NORMAL,14,13.87,2025-05-28
2025-05-28,rd_capitalized_dcf,2,EC,Energy,operating,17721295545.0,0.5,3,1.136,NORMAL,14,8.62,2025-05-28
2025-05-28,rd_capitalized_dcf,3,KSPI,Technology,operating,15653197280.0,0.5,5,0.898,NORMAL,6,81.76,2025-05-28
2025-05-28,rd_capitalized_dcf,4,LOMA,Basic Materials,operating,1529792000.0,0.5,6,0.905,NORMAL,6,13.12,2025-05-28
2025-05-28,rd_capitalized_dcf,5,TGS,Energy,operating,4624963584.0,0.5,8,1.281,NORMAL,6,30.72,2025-05-28
2025-05-28,rd_capitalized_dcf,6,TBPH,Healthcare,operating,446950050.0,0.8609,4,-2.134,NORMAL,14,9.15,2025-05-28
2025-05-28,rd_capitalized_dcf,7,JKS,,operating,240954161.4,0.0738,5,0.887,TROUGH_CYCLE,10,18.36,2025-05-28
2025-05-28,rd_capitalized_dcf,8,ATHS,,operating,4756077000.0,0.9018,4,1.363,NORMAL,10,24.81,2025-05-28
2025-05-28,rd_capitalized_dcf,9,SPB,Consumer Defensive,operating,1734535000.0,0.8106,7,2.599,NORMAL,14,56.87,2025-05-28
2025-05-28,rd_capitalized_dcf,10,SOHU,Technology,operating,316569010.0,0.8604,4,0.986,NORMAL,14,9.89,2025-05-28
2025-05-28,rd_capitalized_dcf,11,TV,Communication Services,operating,1094050236.0,-0.0877,4,1.075,TROUGH_CYCLE,14,2.01,2025-05-28
2025-05-28,rd_capitalized_dcf,12,CMRE,Industrials,operating,999725620.0,0.1734,6,1.35,NORMAL,14,8.38,2025-05-28
2025-05-28,rd_capitalized_dcf,13,PBYI,Healthcare,operating,165468459.21,0.1726,6,-5.961,NORMAL,14,3.37,2025-05-28
2025-05-28,rd_capitalized_dcf,14,PII,Consumer Cyclical,operating,2260640000.0,0.1514,5,1.862,TROUGH_CYCLE,14,39.8,2025-05-28
2025-05-28,rd_capitalized_dcf,15,GPRK,Energy,operating,335838480.0,0.5,6,1.754,PEAK_CYCLE,14,6.32,2025-05-28
2025-05-28,rd_capitalized_dcf,16,RZB,,operating,1677680000.0,0.9046,5,1.151,NORMAL,10,25.04,2025-05-28
2025-05-28,rd_capitalized_dcf,17,VALE,Basic Materials,operating,40000567480.0,0.1792,5,1.773,NORMAL,14,9.37,2025-05-28
2025-05-28,rd_capitalized_dcf,18,GSK,Healthcare,operating,81141780000.0,0.0551,5,1.889,NORMAL,14,39.18,2025-05-28
2025-05-28,rd_capitalized_dcf,19,DCH,Consumer Cyclical,operating,542455000.0,0.0946,7,1.547,NORMAL,14,4.45,2025-05-28
2025-05-28,rd_capitalized_dcf,20,HELE,Consumer Defensive,operating,583313850.0,0.1691,5,1.766,TROUGH_CYCLE,14,25.29,2025-05-28
2025-05-28,owner_earnings,1,AMCX,Communication Services,operating,328471080.0,0.0908,5,1.52,TROUGH_CYCLE,14,6.52,2025-05-28
2025-05-28,owner_earnings,2,CCU,Consumer Defensive,operating,2562503305.0,0.5,6,1.559,NORMAL,14,13.87,2025-05-28
2025-05-28,owner_earnings,3,EC,Energy,operating,17721295545.0,0.5,3,1.136,NORMAL,14,8.62,2025-05-28
2025-05-28,owner_earnings,4,EDN,Utilities,utility,1566595098.0,0.95,6,0.971,NORMAL,14,35.78,2025-05-28
2025-05-28,owner_earnings,5,KSPI,Technology,operating,15653197280.0,0.5,5,0.898,NORMAL,6,81.76,2025-05-28
2025-05-28,owner_earnings,6,LOMA,Basic Materials,operating,1529792000.0,0.5,6,0.905,NORMAL,6,13.12,2025-05-28
2025-05-28,owner_earnings,7,TGS,Energy,operating,4624963584.0,0.5,8,1.281,NORMAL,6,30.72,2025-05-28
2025-05-28,owner_earnings,8,IQ,Communication Services,operating,1573598605.68,0.0352,4,-0.855,NORMAL,10,1.62,2025-05-28
2025-05-28,owner_earnings,9,UPBD,Technology,operating,1284781010.0,0.1352,5,3.373,NORMAL,14,22.97,2025-05-28
2025-05-28,owner_earnings,10,TV,Communication Services,operating,1094050236.0,-0.0877,4,1.075,TROUGH_CYCLE,14,2.01,2025-05-28
2025-05-28,owner_earnings,11,ATHS,,operating,4756077000.0,0.9018,4,1.363,NORMAL,10,24.81,2025-05-28
2025-05-28,owner_earnings,12,TBPH,Healthcare,operating,446950050.0,0.8609,4,-2.134,NORMAL,14,9.15,2025-05-28
2025-05-28,owner_earnings,13,DCH,Consumer Cyclical,operating,542455000.0,0.0946,7,1.547,NORMAL,14,4.45,2025-05-28
2025-05-28,owner_earnings,14,CMRE,Industrials,operating,999725620.0,0.1734,6,1.35,NORMAL,14,8.38,2025-05-28
2025-05-28,owner_earnings,15,SPB,Consumer Defensive,operating,1734535000.0,0.8106,7,2.599,NORMAL,14,56.87,2025-05-28
2025-05-28,owner_earnings,16,NXST,Communication Services,operating,5647799160.0,0.1047,8,1.707,NORMAL,14,172.21,2025-05-28
2025-05-28,owner_earnings,17,SBH,Consumer Cyclical,operating,937802410.0,0.1797,7,2.602,NORMAL,14,8.77,2025-05-28
2025-05-28,owner_earnings,18,KSS,Consumer Cyclical,operating,907200000.0,0.1803,5,1.503,NORMAL,14,8.1,2025-05-28
2025-05-28,owner_earnings,19,MGM,Consumer Cyclical,operating,9865377600.0,0.1182,5,0.809,NORMAL,14,31.8,2025-05-28
2025-05-28,owner_earnings,20,DINO,Energy,operating,6933835300.0,0.1846,4,2.916,NORMAL,14,36.1,2025-05-28
2025-05-28,epv,1,CCU,Consumer Defensive,operating,2562503305.0,0.5,6,1.559,NORMAL,14,13.87,2025-05-28
